PULocationID,weather,season,time,pickup_area,trip_distance
42,sunny,winter,night,manhattan,2.7896101364522417
43,rainy,fall,day,manhattan,2.284233291969509
43,rainy,fall,night,manhattan,2.5021867881548974
43,rainy,spring,day,manhattan,2.350025974025974
43,rainy,spring,night,manhattan,2.468337276106793
43,rainy,summer,day,manhattan,2.36124289035066
43,rainy,summer,night,manhattan,2.5652173913043477
43,rainy,winter,day,manhattan,2.1846640959725794
43,rainy,winter,night,manhattan,2.523956164383562
43,sunny,fall,day,manhattan,2.333889881691073
43,sunny,fall,night,manhattan,2.5699711689125664
43,sunny,spring,day,manhattan,2.3341026043066635
43,sunny,spring,night,manhattan,2.573355775299811
43,sunny,summer,day,manhattan,2.384377784477272
43,sunny,summer,night,manhattan,2.628271440466278
43,sunny,winter,day,manhattan,2.2017757277952903
43,sunny,winter,night,manhattan,2.3883279375357076
44,rainy,fall,day,not manhattan,35.2
44,rainy,winter,night,not manhattan,12.5
44,sunny,fall,day,not manhattan,33.32
44,sunny,spring,day,not manhattan,24.65
44,sunny,summer,day,not manhattan,31.959999999999997
44,sunny,winter,day,not manhattan,15.1
45,rainy,fall,day,manhattan,3.724342395297575
45,rainy,fall,night,manhattan,3.7263777777777776
45,rainy,spring,day,manhattan,3.457485493230174
45,rainy,spring,night,manhattan,3.57629746835443
45,rainy,summer,day,manhattan,3.8520722891566264
45,rainy,summer,night,manhattan,3.8011351351351355
45,rainy,winter,day,manhattan,3.4614552845528457
45,rainy,winter,night,manhattan,3.4188666666666667
45,sunny,fall,day,manhattan,3.7533367829686575
45,sunny,fall,night,manhattan,3.5274833508587453
45,sunny,spring,day,manhattan,3.5962169014084506
45,sunny,spring,night,manhattan,3.472172364672365
45,sunny,summer,day,manhattan,3.6414309301045678
45,sunny,summer,night,manhattan,3.5850033266799737
45,sunny,winter,day,manhattan,3.5382681172135464
45,sunny,winter,night,manhattan,3.4222056074766356
46,rainy,fall,day,not manhattan,3.93
46,sunny,fall,day,not manhattan,12.87
46,sunny,fall,night,not manhattan,11.41
46,sunny,spring,day,not manhattan,11.5875
46,sunny,spring,night,not manhattan,3.64
46,sunny,summer,day,not manhattan,4.876666666666666
46,sunny,winter,day,not manhattan,6.1
47,rainy,fall,day,not manhattan,2.552857142857143
47,rainy,spring,day,not manhattan,5.507499999999999
47,rainy,spring,night,not manhattan,6.9175
47,rainy,summer,day,not manhattan,1.535
47,rainy,summer,night,not manhattan,0.32
47,rainy,winter,day,not manhattan,2.499166666666667
47,sunny,fall,day,not manhattan,2.9615151515151514
47,sunny,fall,night,not manhattan,4.165
47,sunny,spring,day,not manhattan,4.607560975609756
47,sunny,spring,night,not manhattan,4.139166666666667
47,sunny,summer,day,not manhattan,3.6308695652173917
47,sunny,summer,night,not manhattan,2.0763157894736843
47,sunny,winter,day,not manhattan,2.8470731707317074
47,sunny,winter,night,not manhattan,1.3433333333333335
48,rainy,fall,day,manhattan,2.6748731377268884
48,rainy,fall,night,manhattan,3.025497159090909
48,rainy,spring,day,manhattan,2.4776697590022745
48,rainy,spring,night,manhattan,2.8849989914271306
48,rainy,summer,day,manhattan,2.6907907366496535
48,rainy,summer,night,manhattan,3.1428301069055182
48,rainy,winter,day,manhattan,2.4303858677955064
48,rainy,winter,night,manhattan,2.9108987077949147
48,sunny,fall,day,manhattan,2.6999247399000135
48,sunny,fall,night,manhattan,3.0871085335542667
48,sunny,spring,day,manhattan,2.5849510109043963
48,sunny,spring,night,manhattan,3.033441889584519
48,sunny,summer,day,manhattan,2.6328112787504083
48,sunny,summer,night,manhattan,3.0788267530613367
48,sunny,winter,day,manhattan,2.4350331320971685
48,sunny,winter,night,manhattan,2.931873266333059
49,rainy,fall,day,not manhattan,3.8019298245614035
49,rainy,fall,night,not manhattan,3.0735483870967744
49,rainy,spring,day,not manhattan,3.2230263157894736
49,rainy,spring,night,not manhattan,3.0838636363636365
49,rainy,summer,day,not manhattan,4.140588235294118
49,rainy,summer,night,not manhattan,4.393
49,rainy,winter,day,not manhattan,3.2475
49,rainy,winter,night,not manhattan,2.862058823529412
49,sunny,fall,day,not manhattan,3.9905349794238685
49,sunny,fall,night,not manhattan,3.3984974093264246
49,sunny,spring,day,not manhattan,3.230981818181818
49,sunny,spring,night,not manhattan,3.574334763948498
49,sunny,summer,day,not manhattan,4.149922480620155
49,sunny,summer,night,not manhattan,3.3934883720930236
49,sunny,winter,day,not manhattan,2.861015228426396
49,sunny,winter,night,not manhattan,3.333699421965318
50,rainy,fall,day,manhattan,2.4909267117788736
50,rainy,fall,night,manhattan,3.0275177619893427
50,rainy,spring,day,manhattan,2.41991294786035
50,rainy,spring,night,manhattan,2.8648106828938475
50,rainy,summer,day,manhattan,2.5107019409731453
50,rainy,summer,night,manhattan,3.165420081967213
50,rainy,winter,day,manhattan,2.346455832933269
50,rainy,winter,night,manhattan,2.971248008497079
50,sunny,fall,day,manhattan,2.6401570680628272
50,sunny,fall,night,manhattan,3.1458549921354204
50,sunny,spring,day,manhattan,2.4970566333114723
50,sunny,spring,night,manhattan,3.0160337398670856
50,sunny,summer,day,manhattan,2.4821971958001416
50,sunny,summer,night,manhattan,3.016288747069549
50,sunny,winter,day,manhattan,2.365472381110282
50,sunny,winter,night,manhattan,3.008222159677268
51,rainy,fall,night,not manhattan,5.91
51,rainy,spring,day,not manhattan,8.297777777777778
51,rainy,summer,day,not manhattan,3.55
51,rainy,summer,night,not manhattan,23.44
51,rainy,winter,day,not manhattan,2.018333333333333
51,rainy,winter,night,not manhattan,2.0
51,sunny,fall,day,not manhattan,5.6145000000000005
51,sunny,fall,night,not manhattan,9.135
51,sunny,spring,day,not manhattan,5.4541176470588235
51,sunny,spring,night,not manhattan,2.5060000000000002
51,sunny,summer,day,not manhattan,7.1908
51,sunny,summer,night,not manhattan,7.027333333333333
51,sunny,winter,day,not manhattan,6.414285714285714
51,sunny,winter,night,not manhattan,6.7871428571428565
52,rainy,fall,day,not manhattan,4.190950920245399
52,rainy,fall,night,not manhattan,2.734545454545455
52,rainy,spring,day,not manhattan,4.149506493506493
52,rainy,spring,night,not manhattan,2.487878787878788
52,rainy,summer,day,not manhattan,3.9027624309392266
52,rainy,summer,night,not manhattan,4.908125
52,rainy,winter,day,not manhattan,4.215199999999999
52,rainy,winter,night,not manhattan,3.3595454545454544
52,sunny,fall,day,not manhattan,4.450598232494901
52,sunny,fall,night,not manhattan,4.0636363636363635
52,sunny,spring,day,not manhattan,4.686755126658625
52,sunny,spring,night,not manhattan,3.6063687150837986
52,sunny,summer,day,not manhattan,4.506615609044493
52,sunny,summer,night,not manhattan,4.32981981981982
52,sunny,winter,day,not manhattan,4.068825042881647
52,sunny,winter,night,not manhattan,3.927983193277311
53,rainy,fall,day,not manhattan,3.8025
53,rainy,fall,night,not manhattan,0.4
53,rainy,spring,day,not manhattan,12.45
53,rainy,spring,night,not manhattan,13.43
53,rainy,summer,day,not manhattan,9.63
53,rainy,winter,day,not manhattan,9.47
53,rainy,winter,night,not manhattan,9.02
53,sunny,fall,day,not manhattan,8.724642857142857
53,sunny,fall,night,not manhattan,6.721666666666668
53,sunny,spring,day,not manhattan,7.223846153846154
53,sunny,spring,night,not manhattan,11.56
53,sunny,summer,day,not manhattan,11.02837837837838
53,sunny,summer,night,not manhattan,11.367142857142856
53,sunny,winter,day,not manhattan,7.266666666666667
53,sunny,winter,night,not manhattan,7.915
54,rainy,fall,day,not manhattan,4.700555555555556
54,rainy,fall,night,not manhattan,5.68
54,rainy,spring,day,not manhattan,2.8777777777777778
54,rainy,spring,night,not manhattan,3.165
54,rainy,summer,day,not manhattan,4.359
54,rainy,summer,night,not manhattan,7.32
54,rainy,winter,day,not manhattan,3.3825
54,rainy,winter,night,not manhattan,3.35
54,sunny,fall,day,not manhattan,4.8621621621621625
54,sunny,fall,night,not manhattan,3.9055172413793104
54,sunny,spring,day,not manhattan,4.465918367346938
54,sunny,spring,night,not manhattan,6.1763157894736835
54,sunny,summer,day,not manhattan,4.189655172413793
54,sunny,summer,night,not manhattan,5.8688
54,sunny,winter,day,not manhattan,5.108157894736842
54,sunny,winter,night,not manhattan,5.2265
55,rainy,fall,day,not manhattan,7.835
55,rainy,fall,night,not manhattan,5.9
55,rainy,spring,day,not manhattan,15.536000000000001
55,rainy,spring,night,not manhattan,12.85
55,rainy,summer,day,not manhattan,9.4575
55,rainy,summer,night,not manhattan,10.719999999999999
55,rainy,winter,day,not manhattan,1.67
55,sunny,fall,day,not manhattan,10.795555555555556
55,sunny,fall,night,not manhattan,6.925833333333333
55,sunny,spring,day,not manhattan,13.681363636363637
55,sunny,spring,night,not manhattan,2.15
55,sunny,summer,day,not manhattan,9.77516129032258
55,sunny,summer,night,not manhattan,8.218947368421052
55,sunny,winter,day,not manhattan,9.43235294117647
55,sunny,winter,night,not manhattan,13.213333333333333
56,rainy,fall,day,not manhattan,9.18774193548387
56,rainy,fall,night,not manhattan,7.1
56,rainy,spring,day,not manhattan,8.461176470588235
56,rainy,spring,night,not manhattan,9.754999999999999
56,rainy,summer,day,not manhattan,8.801739130434783
56,rainy,summer,night,not manhattan,9.495714285714286
56,rainy,winter,day,not manhattan,9.501428571428571
56,rainy,winter,night,not manhattan,7.325555555555557
56,sunny,fall,day,not manhattan,8.408877551020408
56,sunny,fall,night,not manhattan,7.781486486486487
56,sunny,spring,day,not manhattan,8.376814814814816
56,sunny,spring,night,not manhattan,7.756590909090909
56,sunny,summer,day,not manhattan,8.43047619047619
56,sunny,summer,night,not manhattan,7.5687037037037035
56,sunny,winter,day,not manhattan,8.010687022900765
56,sunny,winter,night,not manhattan,8.553636363636365
57,rainy,summer,day,not manhattan,10.2
57,rainy,summer,night,not manhattan,21.44
57,rainy,winter,day,not manhattan,5.69
57,sunny,fall,day,not manhattan,8.339090909090908
57,sunny,fall,night,not manhattan,11.866666666666667
57,sunny,spring,day,not manhattan,8.662222222222221
57,sunny,spring,night,not manhattan,2.3766666666666665
57,sunny,summer,day,not manhattan,7.661538461538461
57,sunny,summer,night,not manhattan,8.3
57,sunny,winter,day,not manhattan,19.545714285714286
58,rainy,fall,day,not manhattan,6.48
58,sunny,fall,night,not manhattan,9.04
58,sunny,spring,day,not manhattan,7.21
58,sunny,spring,night,not manhattan,15.67
58,sunny,summer,day,not manhattan,8.72
58,sunny,winter,day,not manhattan,19.48
59,rainy,winter,night,not manhattan,2.65
59,sunny,summer,day,not manhattan,3.1999999999999997
59,sunny,summer,night,not manhattan,0.68
60,rainy,fall,day,not manhattan,2.165
60,rainy,spring,day,not manhattan,6.336666666666666
60,rainy,summer,day,not manhattan,2.908
60,rainy,summer,night,not manhattan,1.12
60,rainy,winter,day,not manhattan,2.0700000000000003
60,sunny,fall,day,not manhattan,3.925
60,sunny,fall,night,not manhattan,1.9416666666666667
60,sunny,spring,day,not manhattan,2.6635714285714287
60,sunny,spring,night,not manhattan,3.4385714285714286
60,sunny,summer,day,not manhattan,2.689310344827586
60,sunny,summer,night,not manhattan,3.436153846153846
60,sunny,winter,day,not manhattan,3.2257142857142855
60,sunny,winter,night,not manhattan,2.528888888888889
61,rainy,fall,day,not manhattan,3.5644186046511632
61,rainy,fall,night,not manhattan,4.0628
61,rainy,spring,day,not manhattan,4.190731707317073
61,rainy,spring,night,not manhattan,3.6684375
61,rainy,summer,day,not manhattan,4.163508771929824
61,rainy,summer,night,not manhattan,3.7325
61,rainy,winter,day,not manhattan,2.9466666666666668
61,rainy,winter,night,not manhattan,2.7646153846153845
61,sunny,fall,day,not manhattan,4.058260869565217
61,sunny,fall,night,not manhattan,3.7762411347517735
61,sunny,spring,day,not manhattan,4.531214953271028
61,sunny,spring,night,not manhattan,3.53904
61,sunny,summer,day,not manhattan,4.738021201413427
61,sunny,summer,night,not manhattan,3.8936196319018403
61,sunny,winter,day,not manhattan,3.4623121387283238
61,sunny,winter,night,not manhattan,3.415575221238938
62,rainy,fall,day,not manhattan,4.236363636363636
62,rainy,fall,night,not manhattan,2.32
62,rainy,spring,day,not manhattan,4.313000000000001
62,rainy,spring,night,not manhattan,4.045
62,rainy,summer,day,not manhattan,1.7842857142857143
62,rainy,summer,night,not manhattan,2.6799999999999997
62,rainy,winter,day,not manhattan,4.668333333333334
62,rainy,winter,night,not manhattan,2.79
62,sunny,fall,day,not manhattan,4.440181818181818
62,sunny,fall,night,not manhattan,3.0093023255813955
62,sunny,spring,day,not manhattan,4.463541666666667
62,sunny,spring,night,not manhattan,3.414193548387097
62,sunny,summer,day,not manhattan,4.4591666666666665
62,sunny,summer,night,not manhattan,4.087391304347826
62,sunny,winter,day,not manhattan,4.745116279069768
62,sunny,winter,night,not manhattan,3.1164
63,rainy,fall,day,not manhattan,6.321111111111112
63,rainy,fall,night,not manhattan,2.643333333333333
63,rainy,spring,day,not manhattan,5.8625
63,rainy,spring,night,not manhattan,2.58
63,rainy,summer,day,not manhattan,2.2800000000000002
63,rainy,summer,night,not manhattan,2.7
63,rainy,winter,day,not manhattan,5.398571428571429
63,rainy,winter,night,not manhattan,4.383333333333334
63,sunny,fall,day,not manhattan,5.469374999999999
63,sunny,fall,night,not manhattan,4.965000000000001
63,sunny,spring,day,not manhattan,6.246206896551724
63,sunny,spring,night,not manhattan,6.13
63,sunny,summer,day,not manhattan,6.550243902439025
63,sunny,summer,night,not manhattan,5.365333333333334
63,sunny,winter,day,not manhattan,4.9411764705882355
63,sunny,winter,night,not manhattan,4.612222222222222
64,rainy,fall,day,not manhattan,4.478
64,rainy,fall,night,not manhattan,2.5700000000000003
64,rainy,spring,day,not manhattan,0.5333333333333333
64,rainy,spring,night,not manhattan,1.0
64,rainy,summer,day,not manhattan,2.0300000000000002
64,rainy,summer,night,not manhattan,0.3
64,rainy,winter,day,not manhattan,6.776666666666666
64,rainy,winter,night,not manhattan,16.79
64,sunny,fall,day,not manhattan,10.242666666666667
64,sunny,fall,night,not manhattan,11.672857142857142
64,sunny,spring,day,not manhattan,5.059333333333333
64,sunny,spring,night,not manhattan,3.222727272727273
64,sunny,summer,day,not manhattan,12.24
64,sunny,summer,night,not manhattan,10.366666666666667
64,sunny,winter,day,not manhattan,11.526
64,sunny,winter,night,not manhattan,16.55
65,rainy,fall,day,not manhattan,4.994330900243309
65,rainy,fall,night,not manhattan,4.586912751677852
65,rainy,spring,day,not manhattan,4.609337811900192
65,rainy,spring,night,not manhattan,4.288864628820961
65,rainy,summer,day,not manhattan,4.918125
65,rainy,summer,night,not manhattan,5.011219512195122
65,rainy,winter,day,not manhattan,4.588260105448154
65,rainy,winter,night,not manhattan,4.274468085106383
65,sunny,fall,day,not manhattan,5.085205927217259
65,sunny,fall,night,not manhattan,4.419414893617021
65,sunny,spring,day,not manhattan,4.908243854473943
65,sunny,spring,night,not manhattan,4.479728997289973
65,sunny,summer,day,not manhattan,4.936791620727673
65,sunny,summer,night,not manhattan,4.553370078740158
65,sunny,winter,day,not manhattan,4.735156782549421
65,sunny,winter,night,not manhattan,4.401148867313916
66,rainy,fall,day,not manhattan,4.506719367588933
66,rainy,fall,night,not manhattan,5.687714285714286
66,rainy,spring,day,not manhattan,5.0397450424929175
66,rainy,spring,night,not manhattan,5.070972222222222
66,rainy,summer,day,not manhattan,5.386758893280632
66,rainy,summer,night,not manhattan,4.4825
66,rainy,winter,day,not manhattan,4.61860103626943
66,rainy,winter,night,not manhattan,5.3512121212121215
66,sunny,fall,day,not manhattan,4.842399534071054
66,sunny,fall,night,not manhattan,4.722214912280702
66,sunny,spring,day,not manhattan,4.711616213442792
66,sunny,spring,night,not manhattan,4.758380952380953
66,sunny,summer,day,not manhattan,4.7854216867469885
66,sunny,summer,night,not manhattan,4.931834061135372
66,sunny,winter,day,not manhattan,4.697969543147208
66,sunny,winter,night,not manhattan,5.093507853403142
67,rainy,fall,day,not manhattan,3.0999999999999996
67,rainy,fall,night,not manhattan,2.63
67,rainy,spring,day,not manhattan,1.65
67,rainy,spring,night,not manhattan,1.62
67,rainy,summer,day,not manhattan,9.715
67,rainy,winter,day,not manhattan,10.982142857142858
67,rainy,winter,night,not manhattan,1.24
67,sunny,fall,day,not manhattan,6.291875
67,sunny,fall,night,not manhattan,5.204
67,sunny,spring,day,not manhattan,3.4583333333333335
67,sunny,spring,night,not manhattan,4.224
67,sunny,summer,day,not manhattan,4.8914285714285715
67,sunny,summer,night,not manhattan,11.345
67,sunny,winter,day,not manhattan,10.3225
67,sunny,winter,night,not manhattan,7.324
68,rainy,fall,day,manhattan,2.502078915001828
68,rainy,fall,night,manhattan,2.94663714830176
68,rainy,spring,day,manhattan,2.4264924227624123
68,rainy,spring,night,manhattan,2.8851246340814334
68,rainy,summer,day,manhattan,2.6088845941468803
68,rainy,summer,night,manhattan,3.042233772233772
68,rainy,winter,day,manhattan,2.381395219373021
68,rainy,winter,night,manhattan,2.9272016340822877
68,sunny,fall,day,manhattan,2.5594507082577813
