PULocationID,weather,season,time,pickup_area,duration
42,sunny,winter,night,manhattan,622.7846003898635
43,rainy,fall,day,manhattan,908.3316344619748
43,rainy,fall,night,manhattan,677.2805618830675
43,rainy,spring,day,manhattan,845.7011583011583
43,rainy,spring,night,manhattan,661.4109496451504
43,rainy,summer,day,manhattan,847.7637865374153
43,rainy,summer,night,manhattan,650.927240461402
43,rainy,winter,day,manhattan,824.0506426735219
43,rainy,winter,night,manhattan,692.9578082191781
43,sunny,fall,day,manhattan,910.7900223380492
43,sunny,fall,night,manhattan,719.3821372610468
43,sunny,spring,day,manhattan,846.2027820087806
43,sunny,spring,night,manhattan,660.4032540851392
43,sunny,summer,day,manhattan,825.8488929085854
43,sunny,summer,night,manhattan,705.0568970302526
43,sunny,winter,day,manhattan,799.2981921008715
43,sunny,winter,night,manhattan,661.2887069129689
44,rainy,fall,day,not manhattan,2668.0
44,rainy,winter,night,not manhattan,1030.0
44,sunny,fall,day,not manhattan,2997.0
44,sunny,spring,day,not manhattan,4915.0
44,sunny,summer,day,not manhattan,3806.6666666666665
44,sunny,winter,day,not manhattan,1174.0
45,rainy,fall,day,manhattan,1194.409257898604
45,rainy,fall,night,manhattan,916.1311111111111
45,rainy,spring,day,manhattan,1065.7292069632495
45,rainy,spring,night,manhattan,899.3212025316456
45,rainy,summer,day,manhattan,1150.459437751004
45,rainy,summer,night,manhattan,886.1675675675675
45,rainy,winter,day,manhattan,1114.0235772357723
45,rainy,winter,night,manhattan,833.9333333333333
45,sunny,fall,day,manhattan,1215.3886753400354
45,sunny,fall,night,manhattan,925.5594111461619
45,sunny,spring,day,manhattan,1108.7897183098592
45,sunny,spring,night,manhattan,863.2485754985755
45,sunny,summer,day,manhattan,1112.5694826637314
45,sunny,summer,night,manhattan,898.976380572189
45,sunny,winter,day,manhattan,1084.0156167748728
45,sunny,winter,night,manhattan,858.7331775700934
46,rainy,fall,day,not manhattan,827.0
46,sunny,fall,day,not manhattan,2473.0
46,sunny,fall,night,not manhattan,1561.0
46,sunny,spring,day,not manhattan,2172.0
46,sunny,spring,night,not manhattan,555.0
46,sunny,summer,day,not manhattan,907.6666666666666
46,sunny,winter,day,not manhattan,1333.0
47,rainy,fall,day,not manhattan,1202.857142857143
47,rainy,spring,day,not manhattan,942.25
47,rainy,spring,night,not manhattan,1301.0
47,rainy,summer,day,not manhattan,863.75
47,rainy,summer,night,not manhattan,77.0
47,rainy,winter,day,not manhattan,1066.0833333333333
47,sunny,fall,day,not manhattan,946.969696969697
47,sunny,fall,night,not manhattan,799.5
47,sunny,spring,day,not manhattan,1429.6829268292684
47,sunny,spring,night,not manhattan,1119.0
47,sunny,summer,day,not manhattan,1249.608695652174
47,sunny,summer,night,not manhattan,696.0526315789474
47,sunny,winter,day,not manhattan,948.6829268292682
47,sunny,winter,night,not manhattan,465.3333333333333
48,rainy,fall,day,manhattan,928.134994470106
48,rainy,fall,night,manhattan,775.4588068181819
48,rainy,spring,day,manhattan,818.5540647601523
48,rainy,spring,night,manhattan,742.8281896116995
48,rainy,summer,day,manhattan,864.1328178563267
48,rainy,summer,night,manhattan,740.0567754984108
48,rainy,winter,day,manhattan,806.9281667209378
48,rainy,winter,night,manhattan,752.236932055023
48,sunny,fall,day,manhattan,932.654742602351
48,sunny,fall,night,manhattan,814.3569079360298
48,sunny,spring,day,manhattan,833.6754155427992
48,sunny,spring,night,manhattan,742.1175071143996
48,sunny,summer,day,manhattan,839.907417938077
48,sunny,summer,night,manhattan,794.4564603810884
48,sunny,winter,day,manhattan,792.0271021992238
48,sunny,winter,night,manhattan,733.9866742866701
49,rainy,fall,day,not manhattan,1077.982456140351
49,rainy,fall,night,not manhattan,786.0645161290323
49,rainy,spring,day,not manhattan,987.5657894736842
49,rainy,spring,night,not manhattan,792.2727272727273
49,rainy,summer,day,not manhattan,1163.8235294117646
49,rainy,summer,night,not manhattan,1030.9
49,rainy,winter,day,not manhattan,1099.65625
49,rainy,winter,night,not manhattan,740.2352941176471
49,sunny,fall,day,not manhattan,1219.5555555555557
49,sunny,fall,night,not manhattan,816.1295336787565
49,sunny,spring,day,not manhattan,1080.629090909091
49,sunny,spring,night,not manhattan,858.2145922746781
49,sunny,summer,day,not manhattan,1134.2790697674418
49,sunny,summer,night,not manhattan,893.060465116279
49,sunny,winter,day,not manhattan,954.5279187817259
49,sunny,winter,night,not manhattan,816.2427745664739
50,rainy,fall,day,manhattan,855.4547539855488
50,rainy,fall,night,manhattan,767.26865008881
50,rainy,spring,day,manhattan,812.2749014936314
50,rainy,spring,night,manhattan,718.1230561189993
50,rainy,summer,day,manhattan,798.4485509173093
50,rainy,summer,night,manhattan,744.5450819672132
50,rainy,winter,day,manhattan,774.4623139702352
50,rainy,winter,night,manhattan,769.3276686139139
50,sunny,fall,day,manhattan,870.9348691099476
50,sunny,fall,night,manhattan,811.4246872893416
50,sunny,spring,day,manhattan,810.7045632444097
50,sunny,spring,night,manhattan,727.9038924998174
50,sunny,summer,day,manhattan,794.3743800055827
50,sunny,summer,night,manhattan,761.8863636363636
50,sunny,winter,day,manhattan,760.7490673961701
50,sunny,winter,night,manhattan,734.6570972886763
51,rainy,fall,night,not manhattan,1034.0
51,rainy,spring,day,not manhattan,1836.0
51,rainy,summer,day,not manhattan,1613.5
51,rainy,summer,night,not manhattan,1543.0
51,rainy,winter,day,not manhattan,661.0
51,rainy,winter,night,not manhattan,558.0
51,sunny,fall,day,not manhattan,1249.5
51,sunny,fall,night,not manhattan,1479.875
51,sunny,spring,day,not manhattan,1246.1764705882354
51,sunny,spring,night,not manhattan,451.8
51,sunny,summer,day,not manhattan,1272.88
51,sunny,summer,night,not manhattan,942.6
51,sunny,winter,day,not manhattan,1632.25
51,sunny,winter,night,not manhattan,944.2857142857143
52,rainy,fall,day,not manhattan,1196.6196319018404
52,rainy,fall,night,not manhattan,742.2272727272727
52,rainy,spring,day,not manhattan,1181.277922077922
52,rainy,spring,night,not manhattan,663.8181818181819
52,rainy,summer,day,not manhattan,1093.8342541436464
52,rainy,summer,night,not manhattan,957.1875
52,rainy,winter,day,not manhattan,1247.096
52,rainy,winter,night,not manhattan,774.9090909090909
52,sunny,fall,day,not manhattan,1224.7980965329707
52,sunny,fall,night,not manhattan,918.1717171717172
52,sunny,spring,day,not manhattan,1257.0422195416163
52,sunny,spring,night,not manhattan,847.4022346368715
52,sunny,summer,day,not manhattan,1154.366156090445
52,sunny,summer,night,not manhattan,952.9324324324324
52,sunny,winter,day,not manhattan,1134.998284734134
52,sunny,winter,night,not manhattan,874.6470588235294
53,rainy,fall,day,not manhattan,1016.0
53,rainy,fall,night,not manhattan,285.0
53,rainy,spring,day,not manhattan,2339.0
53,rainy,spring,night,not manhattan,1474.5
53,rainy,summer,day,not manhattan,1928.625
53,rainy,winter,day,not manhattan,1702.3333333333333
53,rainy,winter,night,not manhattan,1073.6666666666667
53,sunny,fall,day,not manhattan,1895.142857142857
53,sunny,fall,night,not manhattan,1007.0
53,sunny,spring,day,not manhattan,1609.2692307692307
53,sunny,spring,night,not manhattan,1558.6666666666667
53,sunny,summer,day,not manhattan,1856.7027027027027
53,sunny,summer,night,not manhattan,1492.7142857142858
53,sunny,winter,day,not manhattan,1597.625
53,sunny,winter,night,not manhattan,1054.125
54,rainy,fall,day,not manhattan,1008.1111111111111
54,rainy,fall,night,not manhattan,1240.6666666666667
54,rainy,spring,day,not manhattan,910.2222222222222
54,rainy,spring,night,not manhattan,409.5
54,rainy,summer,day,not manhattan,1000.7
54,rainy,summer,night,not manhattan,1127.0
54,rainy,winter,day,not manhattan,993.0
54,rainy,winter,night,not manhattan,327.0
54,sunny,fall,day,not manhattan,1250.027027027027
54,sunny,fall,night,not manhattan,847.7586206896551
54,sunny,spring,day,not manhattan,1045.4897959183672
54,sunny,spring,night,not manhattan,912.1052631578947
54,sunny,summer,day,not manhattan,993.6896551724138
54,sunny,summer,night,not manhattan,1168.88
54,sunny,winter,day,not manhattan,1140.1315789473683
54,sunny,winter,night,not manhattan,1118.05
55,rainy,fall,day,not manhattan,1042.0
55,rainy,fall,night,not manhattan,1694.0
55,rainy,spring,day,not manhattan,2530.8
55,rainy,spring,night,not manhattan,1212.0
55,rainy,summer,day,not manhattan,1764.5
55,rainy,summer,night,not manhattan,1626.5
55,rainy,winter,day,not manhattan,653.5
55,sunny,fall,day,not manhattan,1971.888888888889
55,sunny,fall,night,not manhattan,1341.8333333333333
55,sunny,spring,day,not manhattan,2787.0454545454545
55,sunny,spring,night,not manhattan,427.0
55,sunny,summer,day,not manhattan,1880.1612903225807
55,sunny,summer,night,not manhattan,1539.2631578947369
55,sunny,winter,day,not manhattan,1919.235294117647
55,sunny,winter,night,not manhattan,1418.0
56,rainy,fall,day,not manhattan,1829.6129032258063
56,rainy,fall,night,not manhattan,1153.0714285714287
56,rainy,spring,day,not manhattan,1447.3529411764705
56,rainy,spring,night,not manhattan,1206.7
56,rainy,summer,day,not manhattan,2171.304347826087
56,rainy,summer,night,not manhattan,1306.142857142857
56,rainy,winter,day,not manhattan,2148.0476190476193
56,rainy,winter,night,not manhattan,988.7777777777778
56,sunny,fall,day,not manhattan,1788.2704081632653
56,sunny,fall,night,not manhattan,1041.5135135135135
56,sunny,spring,day,not manhattan,1770.851851851852
56,sunny,spring,night,not manhattan,1105.7272727272727
56,sunny,summer,day,not manhattan,1619.421768707483
56,sunny,summer,night,not manhattan,1112.4814814814815
56,sunny,winter,day,not manhattan,1575.8778625954199
56,sunny,winter,night,not manhattan,1075.8863636363637
57,rainy,summer,day,not manhattan,3752.000000000001
57,rainy,summer,night,not manhattan,1731.0
57,rainy,winter,day,not manhattan,1407.3333333333333
57,sunny,fall,day,not manhattan,1909.5454545454545
57,sunny,fall,night,not manhattan,994.1666666666666
57,sunny,spring,day,not manhattan,2196.8888888888887
57,sunny,spring,night,not manhattan,635.0
57,sunny,summer,day,not manhattan,1600.4615384615386
57,sunny,summer,night,not manhattan,1299.0
57,sunny,winter,day,not manhattan,2446.1428571428573
58,rainy,fall,day,not manhattan,1118.0
58,sunny,fall,night,not manhattan,1515.0
58,sunny,spring,day,not manhattan,707.5
58,sunny,spring,night,not manhattan,2583.0
58,sunny,summer,day,not manhattan,2525.0
58,sunny,winter,day,not manhattan,2000.0
59,rainy,winter,night,not manhattan,534.0
59,sunny,summer,day,not manhattan,753.6666666666666
59,sunny,summer,night,not manhattan,392.0
60,rainy,fall,day,not manhattan,841.0
60,rainy,spring,day,not manhattan,1881.0
60,rainy,summer,day,not manhattan,1099.4
60,rainy,summer,night,not manhattan,551.0
60,rainy,winter,day,not manhattan,337.5
60,sunny,fall,day,not manhattan,1204.9
60,sunny,fall,night,not manhattan,348.8333333333333
60,sunny,spring,day,not manhattan,858.6428571428571
60,sunny,spring,night,not manhattan,560.8571428571429
60,sunny,summer,day,not manhattan,1009.5862068965517
60,sunny,summer,night,not manhattan,751.6153846153846
60,sunny,winter,day,not manhattan,921.4285714285714
60,sunny,winter,night,not manhattan,570.1111111111111
61,rainy,fall,day,not manhattan,1180.6744186046512
61,rainy,fall,night,not manhattan,909.2
61,rainy,spring,day,not manhattan,1291.4634146341464
61,rainy,spring,night,not manhattan,914.40625
61,rainy,summer,day,not manhattan,1389.719298245614
61,rainy,summer,night,not manhattan,1092.25
61,rainy,winter,day,not manhattan,1167.5897435897436
61,rainy,winter,night,not manhattan,717.8461538461538
61,sunny,fall,day,not manhattan,1350.8260869565217
61,sunny,fall,night,not manhattan,896.4255319148937
61,sunny,spring,day,not manhattan,1477.8971962616822
61,sunny,spring,night,not manhattan,872.296
61,sunny,summer,day,not manhattan,1533.5759717314488
61,sunny,summer,night,not manhattan,939.3926380368098
61,sunny,winter,day,not manhattan,1085.0231213872833
61,sunny,winter,night,not manhattan,825.141592920354
62,rainy,fall,day,not manhattan,1303.090909090909
62,rainy,fall,night,not manhattan,720.75
62,rainy,spring,day,not manhattan,1153.6
62,rainy,spring,night,not manhattan,1118.0
62,rainy,summer,day,not manhattan,628.5714285714286
62,rainy,summer,night,not manhattan,777.0
62,rainy,winter,day,not manhattan,953.0
62,rainy,winter,night,not manhattan,655.5
62,sunny,fall,day,not manhattan,1366.1818181818182
62,sunny,fall,night,not manhattan,871.1627906976744
62,sunny,spring,day,not manhattan,1461.8541666666667
62,sunny,spring,night,not manhattan,891.8064516129032
62,sunny,summer,day,not manhattan,1386.7708333333333
62,sunny,summer,night,not manhattan,983.304347826087
62,sunny,winter,day,not manhattan,1227.5348837209303
62,sunny,winter,night,not manhattan,1057.44
63,rainy,fall,day,not manhattan,1648.6666666666667
63,rainy,fall,night,not manhattan,855.6666666666666
63,rainy,spring,day,not manhattan,1775.75
63,rainy,spring,night,not manhattan,781.0
63,rainy,summer,day,not manhattan,735.0
63,rainy,summer,night,not manhattan,599.0
63,rainy,winter,day,not manhattan,1613.2857142857142
63,rainy,winter,night,not manhattan,1235.6666666666667
63,sunny,fall,day,not manhattan,1814.1875
63,sunny,fall,night,not manhattan,978.5
63,sunny,spring,day,not manhattan,1769.7931034482758
63,sunny,spring,night,not manhattan,1423.5
63,sunny,summer,day,not manhattan,1777.5365853658536
63,sunny,summer,night,not manhattan,1145.6666666666667
63,sunny,winter,day,not manhattan,1098.5294117647059
63,sunny,winter,night,not manhattan,1155.7777777777778
64,rainy,fall,day,not manhattan,751.2
64,rainy,fall,night,not manhattan,680.0
64,rainy,spring,day,not manhattan,155.0
64,rainy,spring,night,not manhattan,234.2
64,rainy,summer,day,not manhattan,725.0
64,rainy,summer,night,not manhattan,70.0
64,rainy,winter,day,not manhattan,1424.0
64,rainy,winter,night,not manhattan,1337.0
64,sunny,fall,day,not manhattan,1165.1333333333334
64,sunny,fall,night,not manhattan,2163.1428571428573
64,sunny,spring,day,not manhattan,811.5333333333333
64,sunny,spring,night,not manhattan,425.1818181818182
64,sunny,summer,day,not manhattan,1440.9166666666667
64,sunny,summer,night,not manhattan,898.3333333333334
64,sunny,winter,day,not manhattan,1249.0
64,sunny,winter,night,not manhattan,1073.3333333333333
65,rainy,fall,day,not manhattan,1207.2238442822384
65,rainy,fall,night,not manhattan,925.9463087248322
65,rainy,spring,day,not manhattan,1158.2015355086373
65,rainy,spring,night,not manhattan,913.0305676855895
65,rainy,summer,day,not manhattan,1165.987215909091
65,rainy,summer,night,not manhattan,900.4634146341464
65,rainy,winter,day,not manhattan,1105.1230228471002
65,rainy,winter,night,not manhattan,875.563829787234
65,sunny,fall,day,not manhattan,1263.7332752233601
65,sunny,fall,night,not manhattan,927.0425531914893
65,sunny,spring,day,not manhattan,1174.9408062930188
65,sunny,spring,night,not manhattan,941.2041553748871
65,sunny,summer,day,not manhattan,1169.4218302094819
65,sunny,summer,night,not manhattan,954.2385826771654
65,sunny,winter,day,not manhattan,1129.3643490115883
65,sunny,winter,night,not manhattan,917.2928802588997
66,rainy,fall,day,not manhattan,1223.7470355731225
66,rainy,fall,night,not manhattan,1209.0142857142857
66,rainy,spring,day,not manhattan,1308.1756373937676
66,rainy,spring,night,not manhattan,1043.75
66,rainy,summer,day,not manhattan,1368.0711462450593
66,rainy,summer,night,not manhattan,1051.90625
66,rainy,winter,day,not manhattan,1267.6943005181347
66,rainy,winter,night,not manhattan,1077.6060606060605
66,sunny,fall,day,not manhattan,1316.934769947583
66,sunny,fall,night,not manhattan,1052.9495614035088
66,sunny,spring,day,not manhattan,1237.5736275012828
66,sunny,spring,night,not manhattan,1043.4547619047619
66,sunny,summer,day,not manhattan,1234.4830230010953
66,sunny,summer,night,not manhattan,1130.3973799126638
66,sunny,winter,day,not manhattan,1195.4456852791877
66,sunny,winter,night,not manhattan,1034.4869109947645
67,rainy,fall,day,not manhattan,786.5
67,rainy,fall,night,not manhattan,633.6666666666666
67,rainy,spring,day,not manhattan,584.5
67,rainy,spring,night,not manhattan,413.0
67,rainy,summer,day,not manhattan,2238.5
67,rainy,winter,day,not manhattan,2247.8571428571427
67,rainy,winter,night,not manhattan,465.00000000000006
67,sunny,fall,day,not manhattan,1505.5625
67,sunny,fall,night,not manhattan,792.0
67,sunny,spring,day,not manhattan,899.0833333333334
67,sunny,spring,night,not manhattan,775.6
67,sunny,summer,day,not manhattan,1525.2857142857142
67,sunny,summer,night,not manhattan,2834.6666666666665
67,sunny,winter,day,not manhattan,2209.25
67,sunny,winter,night,not manhattan,1002.0
68,rainy,fall,day,manhattan,1031.7863245022106
68,rainy,fall,night,manhattan,822.5166461159063
68,rainy,spring,day,manhattan,904.6088303424409
68,rainy,spring,night,manhattan,807.2787190632484
68,rainy,summer,day,manhattan,949.7224106649838
68,rainy,summer,night,manhattan,780.4740124740125
68,rainy,winter,day,manhattan,906.4274381545528
68,rainy,winter,night,manhattan,801.7249781149694
68,sunny,fall,day,manhattan,1039.356153458125
68,sunny,fall,night,manhattan,865.9796493554938
68,sunny,spring,day,manhattan,925.0501036144271
68,sunny,spring,night,manhattan,786.6484688151355
68,sunny,summer,day,manhattan,932.2192997679606
68,sunny,summer,night,manhattan,822.8649114760113
