DOLocationID,weather,season,time,pickup_area,trip_distance,fare_amount,tip_amount,total_amount,duration,number_of_trips
87,rainy,summer,night,manhattan,4691.76,17873.25,3711.75,26708.3,18229.866666666665,1348
87,rainy,summer,night,not manhattan,3363.3,8969.5,1618.91,11887.07,6588.183333333333,211
87,rainy,winter,day,manhattan,19677.64,81561.2,15143.97,115402.97,90346.36666666667,5055
87,rainy,winter,day,not manhattan,15050.61,42447.3,7732.89,58085.15,41382.26666666667,962
87,rainy,winter,night,manhattan,7775.56,30887.4,6226.99,45818.04,31777.666666666668,2223
87,rainy,winter,night,not manhattan,4754.72,13413.8,2422.38,17705.48,9348.133333333333,306
87,sunny,fall,day,manhattan,133906.79,540803.1,100959.68,760266.15,626571.5833333334,32726
87,sunny,fall,day,not manhattan,120664.27,330661.41,61709.29,458274.3,351663.3666666667,7593
87,sunny,fall,night,manhattan,66416.49,260423.74,52668.31,385479.68,279595.3333333333,19034
87,sunny,fall,night,not manhattan,35417.84,95446.56,17405.16,127617.2,73449.48333333334,2381
87,sunny,spring,day,manhattan,130961.7,522331.72,98520.83,737205.1,592805.45,32184
87,sunny,spring,day,not manhattan,102704.11,284852.75,53771.61,396359.2,299806.01666666666,6714
87,sunny,spring,night,manhattan,62262.83,239829.05,48612.64,357069.99,248822.5,18062
87,sunny,spring,night,not manhattan,30818.22,82297.49,15544.66,110405.28,61021.183333333334,2016
87,sunny,summer,day,manhattan,147233.42,579918.97,107195.1,818604.67,644444.8833333333,36325
87,sunny,summer,day,not manhattan,98222.76,269420.9,49335.69,373294.45,275933.05,6447
87,sunny,summer,night,manhattan,69103.44,268287.86,53484.81,397740.69,283650.88333333336,19975
87,sunny,summer,night,not manhattan,34313.15,91392.0,16208.960000000001,121883.77,72687.7,2217
87,sunny,winter,day,manhattan,96122.78,397560.73,74037.35,562108.33,424098.13333333336,24062
87,sunny,winter,day,not manhattan,74971.42,215401.7,39347.91,297421.71,199409.2,4785
87,sunny,winter,night,manhattan,51161.03,203982.15,41495.01,304165.41,204945.53333333333,14975
87,sunny,winter,night,not manhattan,22748.76,65151.7,11447.33,86304.02,43506.6,1521
88,rainy,fall,day,manhattan,16144.05,61475.26,10761.09,84652.9,66020.73333333334,3508
88,rainy,fall,day,not manhattan,8788.01,24469.5,4782.94,34130.09,26101.816666666666,598
88,rainy,fall,night,manhattan,3058.32,11223.5,1868.49,15964.09,11156.133333333333,757
88,rainy,fall,night,not manhattan,2255.35,5810.5,1054.71,7792.0599999999995,4171.416666666667,133
88,rainy,spring,day,manhattan,18656.29,69663.5,11708.56,96124.06,72666.78333333334,4200
88,rainy,spring,day,not manhattan,7296.67,20286.3,3723.04,27981.54,20999.65,497
88,rainy,spring,night,manhattan,4182.79,15407.0,2684.25,22154.15,15419.45,1070
88,rainy,spring,night,not manhattan,2081.64,5456.5,1031.14,7350.4,4022.7166666666667,140
88,rainy,summer,day,manhattan,15793.35,58323.49,9264.17,79679.36,60251.13333333333,3405
88,rainy,summer,day,not manhattan,6577.79,18231.0,3049.37,25067.57,18694.233333333334,471
88,rainy,summer,night,manhattan,1415.58,5118.0,810.35,7250.900000000001,4767.716666666667,347
88,rainy,summer,night,not manhattan,980.29,2695.0,534.41,3669.06,2052.65,67
88,rainy,winter,day,manhattan,11624.99,44497.6,7520.82,61450.37,45174.15,2610
88,rainy,winter,day,not manhattan,4824.21,13562.9,2645.13,18971.69,13229.733333333334,340
88,rainy,winter,night,manhattan,2531.49,9686.0,1622.46,13801.460000000001,8953.65,626
88,rainy,winter,night,not manhattan,1146.54,3082.0,550.11,4090.71,2323.3166666666666,75
88,sunny,fall,day,manhattan,98006.28,367582.06,62215.42,503682.0,386295.85,20946
88,sunny,fall,day,not manhattan,43870.93,121612.7,22254.21,168634.01,128117.65000000001,3066
88,sunny,fall,night,manhattan,19487.09,72278.98,13210.97,104138.25,72035.68333333333,4888
88,sunny,fall,night,not manhattan,9453.29,25041.5,4529.61,33704.61,19257.116666666665,653
88,sunny,spring,day,manhattan,104995.65,390076.69,65619.29,535132.83,403559.2,22505
88,sunny,spring,day,not manhattan,39582.86,109728.5,20041.69,152413.1,114293.85,2804
88,sunny,spring,night,manhattan,19060.34,69543.0,12513.77,100393.72,67138.83333333333,4826
88,sunny,spring,night,not manhattan,9052.18,24124.0,4370.25,32383.25,18077.533333333333,610
88,sunny,summer,day,manhattan,110350.98,407732.54,66210.65,557657.24,416317.1,23737
88,sunny,summer,day,not manhattan,37959.88,106289.8,18761.41,146709.88999999998,107128.25,2815
88,sunny,summer,night,manhattan,20103.39,73665.96,12653.28,105504.99,72542.08333333333,5035
88,sunny,summer,night,not manhattan,10026.61,26259.0,4470.49,35159.39,20791.066666666666,647
88,sunny,winter,day,manhattan,70051.39,271646.21,43712.38,371101.34,260212.65,15215
88,sunny,winter,day,not manhattan,24727.94,73268.49,13121.539999999999,101170.23,67773.03333333334,1813
88,sunny,winter,night,manhattan,14288.35,54685.0,9826.87,79069.92,50499.48333333333,3688
88,sunny,winter,night,not manhattan,6069.7699999999995,16920.4,2909.86,22468.11,11928.4,414
89,rainy,fall,day,manhattan,2231.9,7918.5,1348.52,10838.28,9438.95,219
89,rainy,fall,day,not manhattan,7505.52,23483.3,3192.12,27818.469999999998,23423.816666666666,502
89,rainy,fall,night,manhattan,2970.91,9436.5,1666.97,12828.07,9118.083333333334,297
89,rainy,fall,night,not manhattan,4737.8,13635.5,2076.14,16511.88,10054.733333333334,322
89,rainy,spring,day,manhattan,2420.81,8054.5,1252.98,10940.25,8920.083333333334,221
89,rainy,spring,day,not manhattan,7078.84,21691.5,2937.98,25681.93,21066.716666666667,461
89,rainy,spring,night,manhattan,3686.0,11853.5,2074.63,16068.93,12126.916666666666,375
89,rainy,spring,night,not manhattan,4007.27,11664.0,1861.92,14213.42,8896.716666666667,290
89,rainy,summer,day,manhattan,1711.78,5824.5,871.83,7840.18,6602.2,159
89,rainy,summer,day,not manhattan,6285.3,19420.0,2475.29,22846.84,19445.383333333335,414
89,rainy,summer,night,manhattan,1819.55,5647.5,887.51,7469.46,5267.033333333334,182
89,rainy,summer,night,not manhattan,2086.07,5989.39,861.92,7204.91,4349.7,146
89,rainy,winter,day,manhattan,1992.69,7313.0,1196.0,9794.94,8302.066666666668,188
89,rainy,winter,day,not manhattan,5733.17,18945.3,2555.48,22492.079999999998,16878.916666666668,386
89,rainy,winter,night,manhattan,2213.37,7236.8,1281.01,9767.46,6825.983333333334,224
89,rainy,winter,night,not manhattan,2834.97,8762.4,1308.32,10621.07,6184.35,194
89,sunny,fall,day,manhattan,10503.68,36273.0,6083.27,49454.55,41665.333333333336,998
89,sunny,fall,day,not manhattan,34825.2,108436.97,14973.1,128824.01999999999,107974.58333333333,2317
89,sunny,fall,night,manhattan,16526.25,53200.37,9863.25,72652.58,52082.35,1671
89,sunny,fall,night,not manhattan,18065.67,52193.5,7826.31,63246.409999999996,39112.76666666667,1264
89,sunny,spring,day,manhattan,10989.81,37617.5,5947.35,51113.74,42700.71666666667,1028
89,sunny,spring,day,not manhattan,33873.5,104722.0,13785.36,123829.11,105063.15000000001,2252
89,sunny,spring,night,manhattan,15340.31,49041.54,8694.87,66320.02,47671.583333333336,1553
89,sunny,spring,night,not manhattan,18511.67,53632.0,7492.43,64295.479999999996,39647.63333333333,1318
89,sunny,summer,day,manhattan,10841.67,36355.5,6055.14,49807.11,39762.28333333333,1025
89,sunny,summer,day,not manhattan,37225.9,113120.0,14827.51,133650.76,109189.63333333333,2442
89,sunny,summer,night,manhattan,19423.72,62967.14,11122.39,85283.41,63140.6,2038
89,sunny,summer,night,not manhattan,22385.94,65775.5,9261.35,78905.75,51764.73333333333,1627
89,sunny,winter,day,manhattan,8445.4,29918.2,4767.37,40488.39,31532.5,795
89,sunny,winter,day,not manhattan,28383.5,93562.19,12526.59,111383.93,82026.81666666667,1874
89,sunny,winter,night,manhattan,11710.53,39591.5,6551.56,52776.19,35793.666666666664,1220
89,sunny,winter,night,not manhattan,13659.1,42632.6,6003.54,51465.14,28438.933333333334,958
90,rainy,fall,day,manhattan,23818.9,135710.6,28929.83,215234.67,174261.03333333333,14081
90,rainy,fall,day,not manhattan,20744.829999999998,65167.0,12955.02,94971.35,70757.56666666667,1805
90,rainy,fall,night,manhattan,7454.69,36980.7,8558.02,62431.06,41231.816666666666,4442
90,rainy,fall,night,not manhattan,8459.09,24989.0,5099.49,36273.34,18264.333333333332,664
90,rainy,spring,day,manhattan,30172.96,162977.3,35279.73,260400.93,201802.95,17448
90,rainy,spring,day,not manhattan,18972.59,60079.0,12221.93,88516.87,64405.46666666667,1827
90,rainy,spring,night,manhattan,10984.23,53903.0,12696.53,91778.88,59704.38333333333,6626
90,rainy,spring,night,not manhattan,7221.79,21576.5,4444.09,31704.55,16806.283333333333,669
90,rainy,summer,day,manhattan,20118.21,108234.4,23079.26,174155.21,132861.88333333333,11744
90,rainy,summer,day,not manhattan,15430.13,48161.74,9465.07,70898.6,50437.333333333336,1411
90,rainy,summer,night,manhattan,3215.75,15553.5,3572.21,26579.61,16316.2,1959
90,rainy,summer,night,not manhattan,3053.94,9242.5,1990.34,13476.24,6791.583333333333,257
90,rainy,winter,day,manhattan,22837.11,128127.4,27662.54,207086.49,150939.56666666668,13882
90,rainy,winter,day,not manhattan,14910.61,48186.5,9590.53,70587.58,47195.96666666667,1365
90,rainy,winter,night,manhattan,6379.76,32365.1,7775.61,55351.11,34104.9,3883
90,rainy,winter,night,not manhattan,4647.27,14609.2,2886.48,21200.22,10385.35,400
90,sunny,fall,day,manhattan,116570.54,655512.75,139488.63,1037952.3,838143.0333333333,67355
90,sunny,fall,day,not manhattan,99693.74,315684.4,62733.39,461507.09,342259.3,8893
90,sunny,fall,night,manhattan,47540.7,238461.89,55592.34,399586.65,270233.25,27732
90,sunny,fall,night,not manhattan,31174.82,94721.1,19404.3,138372.73,73604.05,2882
90,sunny,spring,day,manhattan,130597.63,699591.65,150412.74,1120830.8,858650.2666666667,74648
90,sunny,spring,day,not manhattan,91223.15,289276.8,58444.81,425973.55,309023.35000000003,8739
90,sunny,spring,night,manhattan,46952.47,227354.07,53378.76,385211.94,245450.05,27493
90,sunny,spring,night,not manhattan,32940.38,98743.0,20358.7,144366.23,73959.73333333334,2929
90,sunny,summer,day,manhattan,119754.69,640282.37,135466.89,1026205.66,781402.6833333333,69130
90,sunny,summer,day,not manhattan,89761.89,282162.36,54392.4,412148.99,293122.6,8363
90,sunny,summer,night,manhattan,49927.36,244715.66,56413.25,411090.72000000003,269490.05,28934
90,sunny,summer,night,not manhattan,33983.48,102685.12,20555.96,148785.78,80956.65,2974
90,sunny,winter,day,manhattan,107262.77,593003.29,128132.3,957546.78,694444.9166666666,63424
90,sunny,winter,day,not manhattan,64863.49,216092.95,42563.04,316483.64,203396.46666666667,6258
90,sunny,winter,night,manhattan,41826.75,213345.89,51024.97,364435.26,222848.58333333334,25541
90,sunny,winter,night,not manhattan,21932.06,70232.8,13749.17,101393.84,48851.066666666666,2016
91,rainy,fall,day,manhattan,400.64,1416.5,152.79,1790.6399999999999,1766.8666666666668,30
91,rainy,fall,day,not manhattan,2285.14,6778.5,457.0,7640.65,6219.95,170
91,rainy,fall,night,manhattan,230.58,716.5,54.82,877.72,693.5333333333333,17
91,rainy,fall,night,not manhattan,1377.51,3901.0,337.06,4496.86,2696.4166666666665,102
91,rainy,spring,day,manhattan,460.90999999999997,1537.0,136.16,1891.36,1815.7666666666667,33
91,rainy,spring,day,not manhattan,2175.46,6529.0,478.73,7359.08,5717.983333333334,162
91,rainy,spring,night,manhattan,409.12,1270.0,191.04,1627.44,1250.0666666666666,30
91,rainy,spring,night,not manhattan,1162.66,3293.5,232.74,3743.39,2277.5,88
91,rainy,summer,day,manhattan,399.83,1420.5,96.73,1729.03,1746.6333333333334,30
91,rainy,summer,day,not manhattan,2095.3,6157.5,362.6,6879.45,5320.716666666667,156
91,rainy,summer,night,manhattan,227.18,693.5,135.79,952.34,650.7666666666667,17
91,rainy,summer,night,not manhattan,842.41,2375.0,159.27,2686.3199999999997,1605.5833333333333,61
91,rainy,winter,day,manhattan,316.26,1090.9,110.47,1359.07,1227.8,23
91,rainy,winter,day,not manhattan,2018.13,6243.2,443.94,7052.34,5283.866666666667,150
91,rainy,winter,night,manhattan,234.2,776.9,84.17,941.17,766.3333333333334,17
91,rainy,winter,night,not manhattan,1074.49,3135.7,344.91,3680.71,2062.9166666666665,77
91,sunny,fall,day,manhattan,2161.81,7479.0,849.09,9371.24,8912.5,157
91,sunny,fall,day,not manhattan,10964.94,32724.0,2324.22,36887.97,28959.816666666666,821
91,sunny,fall,night,manhattan,1466.66,4771.5,645.86,6096.0599999999995,4958.166666666667,118
91,sunny,fall,night,not manhattan,5482.43,15553.5,1241.19,17802.04,10560.7,404
91,sunny,spring,day,manhattan,2255.9900000000002,7702.24,746.17,9544.36,9230.966666666667,160
91,sunny,spring,day,not manhattan,11745.75,35162.0,2476.2,39580.1,31112.600000000002,851
91,sunny,spring,night,manhattan,1680.31,5322.0,756.53,6809.38,5431.016666666666,132
91,sunny,spring,night,not manhattan,5923.7300000000005,16836.5,1322.57,19230.67,11546.166666666666,436
91,sunny,summer,day,manhattan,1835.66,6201.0,677.0699999999999,7749.42,7213.3,135
91,sunny,summer,day,not manhattan,13950.89,41331.99,2941.3,46609.59,36087.0,1024
91,sunny,summer,night,manhattan,1821.13,5768.0,803.08,7362.98,5855.35,136
91,sunny,summer,night,not manhattan,7756.21,22170.61,1626.76,25211.77,15699.7,573
91,sunny,winter,day,manhattan,1615.18,5496.5,470.67,6752.07,6164.383333333333,114
91,sunny,winter,day,not manhattan,9616.73,30095.7,2425.26,34303.76,24006.733333333334,710
91,sunny,winter,night,manhattan,1220.33,4065.2,417.41,5004.3099999999995,3810.733333333333,99
91,sunny,winter,night,not manhattan,4521.45,13555.3,1002.94,15482.039999999999,8348.083333333334,338
92,rainy,fall,day,manhattan,1298.58,4317.0,577.63,5793.4400000000005,4660.683333333333,108
92,rainy,fall,day,not manhattan,3832.28,12544.0,1365.07,15124.92,11908.366666666667,530
92,rainy,fall,night,manhattan,571.96,1756.5,260.51,2394.21,1452.45,49
92,rainy,fall,night,not manhattan,1617.15,4943.5,595.81,6061.5599999999995,3638.4333333333334,220
92,rainy,spring,day,manhattan,1299.21,4127.5,489.61,5466.96,4158.316666666667,106
92,rainy,spring,day,not manhattan,3380.25,11291.5,1153.15,13601.85,11008.466666666667,515
92,rainy,spring,night,manhattan,471.53,1398.0,271.37,1984.07,1123.95,40
92,rainy,spring,night,not manhattan,1743.06,5469.0,771.6,6863.7,4303.733333333334,260
92,rainy,summer,day,manhattan,1329.16,4333.0,588.24,5735.44,4583.3,108
92,rainy,summer,day,not manhattan,4021.68,13610.5,1507.85,16556.7,13327.916666666666,618
92,rainy,summer,night,manhattan,294.25,892.0,114.98,1155.93,786.6666666666666,25
92,rainy,summer,night,not manhattan,1365.2,4266.0,494.45,5245.35,3226.2,202
92,rainy,winter,day,manhattan,1328.9,4494.0,567.04,5924.99,4482.55,110
92,rainy,winter,day,not manhattan,3150.06,10770.0,1061.89,13018.99,9815.666666666666,468
92,rainy,winter,night,manhattan,425.43,1447.2,183.09,1924.44,1119.2,35
92,rainy,winter,night,not manhattan,1164.01,3813.1,471.32,4810.42,2777.2,179
92,sunny,fall,day,manhattan,6804.72,22278.2,2718.57,29309.82,23417.966666666667,548
92,sunny,fall,day,not manhattan,18683.87,61640.0,6099.5199999999995,73704.47,57974.0,2639
92,sunny,fall,night,manhattan,3519.98,10696.34,1360.6100000000001,14230.0,8875.983333333334,290
92,sunny,fall,night,not manhattan,7001.51,21724.0,2499.07,26583.51,16329.166666666666,959
92,sunny,spring,day,manhattan,5664.42,18351.5,2271.25,24267.579999999998,19421.816666666666,457
92,sunny,spring,day,not manhattan,15181.68,50307.32,5029.6,60394.82,48175.566666666666,2260
92,sunny,spring,night,manhattan,2992.4,9102.5,1004.11,11907.86,7362.0,247
92,sunny,spring,night,not manhattan,6019.46,18949.5,2071.0,23167.7,14291.433333333332,873
92,sunny,summer,day,manhattan,7619.45,24332.0,2959.2400000000002,32208.57,24964.733333333334,621
92,sunny,summer,day,not manhattan,20605.53,67925.7,6878.96,81466.0,64614.566666666666,2980
92,sunny,summer,night,manhattan,3420.93,10347.0,1203.01,13646.33,8667.55,290
92,sunny,summer,night,not manhattan,8922.56,27895.5,3092.16,34005.159999999996,21340.916666666668,1237
92,sunny,winter,day,manhattan,5421.67,18439.57,2055.69,24038.51,16657.766666666666,447
92,sunny,winter,day,not manhattan,12893.19,44737.4,4152.18,54182.08,38347.833333333336,1879
92,sunny,winter,night,manhattan,2261.94,7291.55,865.04,9571.61,5552.416666666667,185
92,sunny,winter,night,not manhattan,4983.34,16645.1,1892.16,20750.579999999998,11386.383333333333,715
93,rainy,fall,day,manhattan,4416.61,14870.46,2552.13,20611.29,16105.333333333334,369
93,rainy,fall,day,not manhattan,2735.3,8770.5,900.38,10565.93,7951.65,329
93,rainy,fall,night,manhattan,120.30000000000001,367.5,31.35,451.25,320.25,11
93,rainy,fall,night,not manhattan,754.58,2279.81,178.8,2711.91,1375.0,92
93,rainy,spring,day,manhattan,1491.35,4809.5,910.5,6828.35,4858.016666666666,127
93,rainy,spring,day,not manhattan,1239.05,4144.5,448.99,5116.39,3620.2333333333336,173
93,rainy,spring,night,manhattan,126.60000000000001,372.0,50.35,500.7,292.01666666666665,12
93,rainy,spring,night,not manhattan,261.55,798.0,82.24,965.4399999999999,613.35,32
93,rainy,summer,day,manhattan,3018.99,10132.5,1699.42,13977.41,10461.983333333334,256
93,rainy,summer,day,not manhattan,1820.79,6109.5,781.29,7556.99,5591.233333333334,235
93,rainy,summer,night,manhattan,54.16,186.0,23.34,247.49,134.46666666666667,5
93,rainy,summer,night,not manhattan,350.07,997.0,84.96,1177.31,643.3833333333333,35
93,rainy,winter,day,manhattan,510.85,1780.5,306.13,2457.25,1635.3500000000001,43
93,rainy,winter,day,not manhattan,1697.24,5905.8,337.27,6894.49,4172.266666666666,211
93,rainy,winter,night,manhattan,70.38,226.0,29.31,293.71,197.81666666666666,7
93,rainy,winter,night,not manhattan,524.4399999999999,1854.4,114.54,2174.19,981.8833333333333,64
93,sunny,fall,day,manhattan,15629.06,53236.57,9461.91,73742.63,57259.48333333334,1327
93,sunny,fall,day,not manhattan,14645.75,47632.01,4306.78,56858.94,41798.3,1811
93,sunny,fall,night,manhattan,764.82,2357.0,268.22,3139.17,1950.7166666666667,71
93,sunny,fall,night,not manhattan,3220.69,9728.0,392.17,11140.77,5839.983333333334,380
93,sunny,spring,day,manhattan,7819.2,24915.5,4331.64,34721.49,24545.916666666668,657
93,sunny,spring,day,not manhattan,6025.73,19901.0,2397.85,24744.86,18346.15,816
93,sunny,spring,night,manhattan,557.64,1769.5,196.16,2296.16,1507.4333333333334,53
93,sunny,spring,night,not manhattan,1092.43,3346.0,312.83,4037.88,2338.7166666666667,123
93,sunny,summer,day,manhattan,15981.36,53015.92,9348.07,73996.08,57259.55,1366
93,sunny,summer,day,not manhattan,10136.36,34362.5,3794.54,41876.49,32459.133333333335,1318
93,sunny,summer,night,manhattan,638.0600000000001,1951.0,230.16,2606.2599999999998,1660.6833333333334,62
93,sunny,summer,night,not manhattan,2425.71,7789.0,602.76,9192.53,4888.55,272
93,sunny,winter,day,manhattan,2088.86,7303.6,1044.23,9809.73,6081.7,174
93,sunny,winter,day,not manhattan,10373.8,37740.38,1766.16,43505.11,23133.15,1327
93,sunny,winter,night,manhattan,330.36,1104.5,166.36,1467.96,737.8333333333334,30
93,sunny,winter,night,not manhattan,3285.56,11486.9,369.76,13250.09,5599.366666666667,401
94,rainy,fall,day,manhattan,269.79,920.0,61.99,1072.09,956.1999999999999,32
94,rainy,fall,day,not manhattan,390.47,1163.0,68.14,1446.3899999999999,1062.6666666666667,26
94,rainy,fall,night,manhattan,228.85,690.0,22.38,790.3299999999999,588.5166666666667,23
94,rainy,fall,night,not manhattan,290.96999999999997,800.0,56.3,1007.25,515.4166666666666,17
94,rainy,spring,day,manhattan,274.39,945.0,36.92,1073.52,1061.0666666666666,32
94,rainy,spring,day,not manhattan,357.68,1093.0,27.08,1274.1299999999999,1067.6666666666667,24
94,rainy,spring,night,manhattan,255.57,773.0,31.51,894.6099999999999,652.15,27
